Id;Source;Target;person_id;exhibitor;exhibition_id;exhibition;year;name_from_catalogue;place_name
201;p_196;e_18;196;Andrews, G. D.;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Andrews, G. D.;no value
202;p_197;e_25;197;Andri, Ferdinand;25;24. Jahresausstellung (Künstlerhaus);1896;Andri, Ferdinand;St. Pölten
203;p_198;e_9;198;Andrzejkowicz-Buttowt, Maria Magdalena;9;9. Große Jahresausstellung (Künstlerhaus);1878;Andrzejkowicz-Buttowt, Maria Magdalena;Munich
204;p_199;e_23;199;Anetsberger, Hans;23;22. Jahresausstellung (Künstlerhaus);1893;Anetsberger, Hans;no value
205;p_200;e_2;200;Angeli, Heinrich von;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Angeli, Heinrich von;Vienna
206;p_200;e_3;200;Angeli, Heinrich von;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Angeli, Heinrich von;Vienna
207;p_200;e_4;200;Angeli, Heinrich von;4;4. Große Jahresausstellung (Künstlerhaus);1872;Angeli, Heinrich von;Vienna
208;p_200;e_5;200;Angeli, Heinrich von;5;5. Große Jahresausstellung (Künstlerhaus);1874;Angeli, Heinrich von;Vienna
209;p_200;e_7;200;Angeli, Heinrich von;7;7. Große Jahresausstellung (Künstlerhaus);1876;Angeli, Heinrich von;Vienna
210;p_200;e_8;200;Angeli, Heinrich von;8;8. Große Jahresausstellung (Künstlerhaus);1877;Angeli, Heinrich von;Vienna
211;p_200;e_12;200;Angeli, Heinrich von;12;12. Jahresausstellung (Künstlerhaus);1881;Angeli, Heinrich von;Vienna
212;p_200;e_13;200;Angeli, Heinrich von;13;13. Jahresausstellung (Künstlerhaus);1883;Angeli, Heinrich von;Vienna
213;p_200;e_14;200;Angeli, Heinrich von;14;14. Jahresausstellung (Künstlerhaus);1884;Angeli, Heinrich von;Vienna
214;p_200;e_16;200;Angeli, Heinrich von;16;16. Jahresausstellung (Künstlerhaus);1886;Angeli, Heinrich von;Vienna
215;p_200;e_18;200;Angeli, Heinrich von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Angeli, Heinrich von;no value
216;p_200;e_19;200;Angeli, Heinrich von;19;18. Jahresausstellung (Künstlerhaus);1889;Angeli, Heinrich von;Vienna
217;p_200;e_20;200;Angeli, Heinrich von;20;19. Jahresausstellung (Künstlerhaus);1890;Angeli, Heinrich von;Vienna
218;p_200;e_21;200;Angeli, Heinrich von;21;20. Jahresausstellung (Künstlerhaus);1891;Angeli, Heinrich von;Vienna
219;p_200;e_25;200;Angeli, Heinrich von;25;24. Jahresausstellung (Künstlerhaus);1896;Angeli, Heinrich von;Vienna
220;p_200;e_27;200;Angeli, Heinrich von;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Angeli, Heinrich von;Vienna
221;p_200;e_28;200;Angeli, Heinrich von;28;26. Jahresausstellung (Künstlerhaus);1899;Angeli, Heinrich von;Vienna
222;p_201;e_16;201;Angelis, A. de;16;16. Jahresausstellung (Künstlerhaus);1886;Angelis, A. de;Venice
223;p_202;e_9;202;Angujari, Tito;9;9. Große Jahresausstellung (Künstlerhaus);1878;Angujari, Tito;trieste
224;p_203;e_2;203;Anker, Albert;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Anker, Albert;Paris
225;p_204;e_9;204;Anker, O.;9;9. Große Jahresausstellung (Künstlerhaus);1878;Anker, O.;no value
226;p_205;e_25;205;Anner, E.;25;24. Jahresausstellung (Künstlerhaus);1896;Anner, E.;Munich
227;p_206;e_29;206;Anning Bell, Robert;29;27. Jahresausstellung (Künstlerhaus);1900;Anning Bell, Robert;London
228;p_207;e_21;207;Anrather, Carl;21;20. Jahresausstellung (Künstlerhaus);1891;Anrather, Carl;Vienna
229;p_208;e_8;208;Anreiter, Alois von;8;8. Große Jahresausstellung (Künstlerhaus);1877;Anreiter, Alois von;Vienna
230;p_208;e_18;208;Anreiter, Alois von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Anreiter, Alois von;no value
231;p_209;e_27;209;Antocolsky, Marc;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Antocolsky, Marc;Paris
232;p_2776;e_4;2776;Schuster von Bärnrode, Robert;4;4. Große Jahresausstellung (Künstlerhaus);1872;Schustet, R. von;Bärenrode
233;p_211;e_26;211;Aranyossy, Akos von;26;25. Jahresausstellung (Künstlerhaus);1897;Aranyossy, Akos von;Košice
234;p_212;e_18;212;Araujo Ruano, Joaquin;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Araujo Ruano, Joaquin;no value
235;p_213;e_14;213;Arbesser-Rastburg, Josef von;14;14. Jahresausstellung (Künstlerhaus);1884;Arbesser-Rastburg, Josef von;Venice
236;p_213;e_15;213;Arbesser-Rastburg, Josef von;15;15. Jahresausstellung (Künstlerhaus);1885;Arbesser-Rastburg, Josef von;Venice
237;p_213;e_22;213;Arbesser-Rastburg, Josef von;22;21. Jahresausstellung (Künstlerhaus);1892;Arbesser-Rastburg, Josef von;Venice
238;p_214;e_18;214;Arenhold, L.;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Arenhold, L.;no value
239;p_215;e_18;215;Argenti, Antonio;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Argenti, Antonio;no value
240;p_216;e_4;216;Arndt, Franz;4;4. Große Jahresausstellung (Künstlerhaus);1872;Arndt, Franz;Weimar
241;p_216;e_5;216;Arndt, Franz;5;5. Große Jahresausstellung (Künstlerhaus);1874;Arndt, Franz;Weimar
242;p_216;e_18;216;Arndt, Franz;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Arndt, Franz;no value
243;p_217;e_18;217;Arnhard-Deininger, Gabriele;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Arnhard-Deininger, Gabriele;no value
244;p_218;e_24;218;Arnsburg, Marie;24;23. Jahresausstellung (Künstlerhaus);1895;Arnsburg, Marie;Vienna
245;p_219;e_1;219;Arnz, Albert;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Arnz, Albert;Düsseldorf
246;p_219;e_2;219;Arnz, Albert;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Arnz, Albert;Düsseldorf
247;p_219;e_17;219;Arnz, Albert;17;17. Jahresausstellung (Künstlerhaus);1887;Arnz, Albert;Düsseldorf
248;p_219;e_19;219;Arnz, Albert;19;18. Jahresausstellung (Künstlerhaus);1889;Arnz, Albert;Düsseldorf
249;p_220;e_4;220;Arnz, Otto Franz;4;4. Große Jahresausstellung (Künstlerhaus);1872;Arnz, Franz;Düsseldorf
250;p_1999;e_22;1999;Meyer, M.;22;21. Jahresausstellung (Künstlerhaus);1892;Meyer, M.;Barneveld
251;p_2;e_18;2;Artan, Louis;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Artan, Louis;no value
252;p_3;e_24;3;Artmann, Hans;24;23. Jahresausstellung (Künstlerhaus);1895;Artmann, Hans;Vienna
253;p_3;e_25;3;Artmann, Hans;25;24. Jahresausstellung (Künstlerhaus);1896;Artmann, Hans;Vienna
254;p_4;e_2;4;Artz, Adolph;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Artz, Adolph;Paris
255;p_5;e_11;5;Árvay, Sigmund;11;11. Jahresausstellung (Künstlerhaus);1880;Árvay, Sigmund;Vienna
256;p_5;e_12;5;Árvay, Sigmund;12;12. Jahresausstellung (Künstlerhaus);1881;Árvay, Sigmund;Vienna
257;p_5;e_13;5;Árvay, Sigmund;13;13. Jahresausstellung (Künstlerhaus);1883;Árvay, Sigmund;Vienna
258;p_6;e_20;6;Ascenzi, Ettore;20;19. Jahresausstellung (Künstlerhaus);1890;Ascenzi, Ettore;Rome
259;p_7;e_15;7;Askevold, Anders;15;15. Jahresausstellung (Künstlerhaus);1885;Askevold, Anders;Düsseldorf
260;p_7;e_18;7;Askevold, Anders;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Askevold, Anders;no value
261;p_7;e_21;7;Askevold, Anders;21;20. Jahresausstellung (Künstlerhaus);1891;Askevold, Anders;Düsseldorf
262;p_8;e_23;8;Asmussen, August;23;22. Jahresausstellung (Künstlerhaus);1893;Asmussen, August;Hamburg
263;p_9;e_19;9;Asperger, Max;19;18. Jahresausstellung (Künstlerhaus);1889;Asperger, Max;Weimar
264;p_10;e_18;10;Assenbaum, Fanny;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Assenbaum, Fanny;no value
265;p_11;e_18;11;Asslebergs, Alphonse;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Asslbergs, Alphonse;no value
266;p_12;e_12;12;Assmus, Robert;12;12. Jahresausstellung (Künstlerhaus);1881;Assmus, Robert;Munich
267;p_13;e_23;13;Astorri, Enrico Cavaliere;23;22. Jahresausstellung (Künstlerhaus);1893;Astorri, Enrico Cavaliere;Milan
268;p_14;e_27;14;Aublet, Albert;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Aublet, Albert;Neuilly-sur-Seine
269;p_15;e_21;15;Auchentaller, Josef Maria;21;20. Jahresausstellung (Künstlerhaus);1891;Auchentaller, Josef Maria;Vienna
270;p_15;e_24;15;Auchentaller, Josef Maria;24;23. Jahresausstellung (Künstlerhaus);1895;Auchentaller, Josef Maria;Munich
271;p_15;e_25;15;Auchentaller, Josef Maria;25;24. Jahresausstellung (Künstlerhaus);1896;Auchentaller, Josef Maria;Munich
272;p_16;e_10;16;Auer, Hans Wilhelm;10;10. Große Jahresausstellung (Künstlerhaus);1879;Auer, Hans Wilhelm;Vienna
273;p_16;e_18;16;Auer, Hans Wilhelm;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Auer, Hans Wilhelm;no value
274;p_17;e_24;17;Augustynowicz, Alexander;24;23. Jahresausstellung (Künstlerhaus);1895;Augustynowicz, Alexander;Lviv
275;p_17;e_26;17;Augustynowicz, Alexander;26;25. Jahresausstellung (Künstlerhaus);1897;Augustynowicz, Alexander;Lviv
276;p_17;e_27;17;Augustynowicz, Alexander;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Augustynowicz, Alexander;Lviv
277;p_18;e_18;18;Axmann, Ferdinand;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Axmann, Ferdinand;no value
278;p_19;e_18;19;Axmann, Josef;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Axmann, Josef;no value
279;p_20;e_2;20;Baade, Knud;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Baade, Knud;Munich
280;p_21;e_3;21;Baade, Rudolf;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Baade, Rudolf;Munich
281;p_21;e_4;21;Baade, Rudolf;4;4. Große Jahresausstellung (Künstlerhaus);1872;Baade, Rudolf;Munich
282;p_22;e_3;22;Baar;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Baar;Vienna
283;p_23;e_2;23;Baar, A.;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Baar, A.;Vienna
284;p_23;e_4;23;Baar, A.;4;4. Große Jahresausstellung (Künstlerhaus);1872;Baar, A.;Vienna
285;p_24;e_27;24;Bach, Carl Theodor;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Bach, Carl Theodor;Vienna
286;p_3210;e_21;3210;Versteeg, C. G.;21;20. Jahresausstellung (Künstlerhaus);1891;Versteeg, C. G.;Barneveld
287;p_26;e_18;26;Bacher, Rudolf;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bacher, Rudolf;no value
288;p_26;e_19;26;Bacher, Rudolf;19;18. Jahresausstellung (Künstlerhaus);1889;Bacher, Rudolf;Vienna
289;p_26;e_21;26;Bacher, Rudolf;21;20. Jahresausstellung (Künstlerhaus);1891;Bacher, Rudolf;Vienna
290;p_26;e_24;26;Bacher, Rudolf;24;23. Jahresausstellung (Künstlerhaus);1895;Bacher, Rudolf;Vienna
291;p_27;e_22;27;Bachrach-Barée, Emanuel;22;21. Jahresausstellung (Künstlerhaus);1892;Bachrach-Barée, Emanuel;Munich
292;p_27;e_29;27;Bachrach-Barée, Emanuel;29;27. Jahresausstellung (Künstlerhaus);1900;Bachrach-Barée, Emanuel;Munich
293;p_28;e_8;28;Baczko, Margarethe von;8;8. Große Jahresausstellung (Künstlerhaus);1877;Baczke, Margarethe von;Weimar
294;p_28;e_13;28;Baczko, Margarethe von;13;13. Jahresausstellung (Künstlerhaus);1883;Baczke, Margarethe von;Weimar
295;p_29;e_3;29;Bader, Friedrich Wilhelm;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Bader, Friedrich Wilhelm;Vienna
296;p_29;e_4;29;Bader, Friedrich Wilhelm;4;4. Große Jahresausstellung (Künstlerhaus);1872;Bader, Friedrich Wilhelm;Vienna
297;p_29;e_6;29;Bader, Friedrich Wilhelm;6;6. Große Jahresausstellung (Künstlerhaus);1875;Bader, Friedrich Wilhelm;Vienna
298;p_29;e_7;29;Bader, Friedrich Wilhelm;7;7. Große Jahresausstellung (Künstlerhaus);1876;Bader, Friedrich Wilhelm;Vienna
299;p_29;e_8;29;Bader, Friedrich Wilhelm;8;8. Große Jahresausstellung (Künstlerhaus);1877;Bader, Friedrich Wilhelm;Vienna
300;p_29;e_15;29;Bader, Friedrich Wilhelm;15;15. Jahresausstellung (Künstlerhaus);1885;Bader, Friedrich Wilhelm;Vienna
301;p_29;e_18;29;Bader, Friedrich Wilhelm;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bader, Friedrich Wilhelm;no value
302;p_29;e_18;29;Bader, Friedrich Wilhelm;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bader, Friedrich Wilhelm;no value
303;p_29;e_20;29;Bader, Friedrich Wilhelm;20;19. Jahresausstellung (Künstlerhaus);1890;Bader, Friedrich Wilhelm;Vienna
304;p_29;e_20;29;Bader, Friedrich Wilhelm;20;19. Jahresausstellung (Künstlerhaus);1890;Bader, Friedrich Wilhelm;Munich
305;p_29;e_22;29;Bader, Friedrich Wilhelm;22;21. Jahresausstellung (Künstlerhaus);1892;Bader, Friedrich Wilhelm;Vienna
306;p_30;e_18;30;Baditz, Otto von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Baditz, Otto von;no value
307;p_31;e_15;31;Baer, C. M.;15;15. Jahresausstellung (Künstlerhaus);1885;Baer, C. M.;Munich
308;p_32;e_8;32;Baer, Fritz;8;8. Große Jahresausstellung (Künstlerhaus);1877;Baer, Fritz;Munich
309;p_32;e_12;32;Baer, Fritz;12;12. Jahresausstellung (Künstlerhaus);1881;Baer, Fritz;Munich
310;p_32;e_20;32;Baer, Fritz;20;19. Jahresausstellung (Künstlerhaus);1890;Baer, Fritz;Munich
311;p_32;e_28;32;Baer, Fritz;28;26. Jahresausstellung (Künstlerhaus);1899;Baer, Fritz;Munich
312;p_32;e_29;32;Baer, Fritz;29;27. Jahresausstellung (Künstlerhaus);1900;Baer, Fritz;Munich
313;p_33;e_10;33;Baernreither, Franziska;10;10. Große Jahresausstellung (Künstlerhaus);1879;Baernreither, Fanni;Vienna
314;p_34;e_4;34;Baeumer, W.;4;4. Große Jahresausstellung (Künstlerhaus);1872;Baeumer, W.;Vienna
315;p_35;e_18;35;Baikoff, Theodor;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Baikoff, Theodor;no value
316;p_36;e_3;36;Baisch, Hermann;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Baisch, Hermann;Munich
317;p_36;e_4;36;Baisch, Hermann;4;4. Große Jahresausstellung (Künstlerhaus);1872;Baisch, Hermann;Munich
318;p_36;e_7;36;Baisch, Hermann;7;7. Große Jahresausstellung (Künstlerhaus);1876;Baisch, Hermann;Munich
319;p_36;e_8;36;Baisch, Hermann;8;8. Große Jahresausstellung (Künstlerhaus);1877;Baisch, Hermann;Munich
320;p_36;e_10;36;Baisch, Hermann;10;10. Große Jahresausstellung (Künstlerhaus);1879;Baisch, Hermann;Munich
321;p_36;e_11;36;Baisch, Hermann;11;11. Jahresausstellung (Künstlerhaus);1880;Baisch, Hermann;Munich
322;p_36;e_12;36;Baisch, Hermann;12;12. Jahresausstellung (Künstlerhaus);1881;Baisch, Hermann;Munich
323;p_36;e_13;36;Baisch, Hermann;13;13. Jahresausstellung (Künstlerhaus);1883;Baisch, Hermann;Karlsruhe
324;p_36;e_14;36;Baisch, Hermann;14;14. Jahresausstellung (Künstlerhaus);1884;Baisch, Hermann;Munich
325;p_36;e_15;36;Baisch, Hermann;15;15. Jahresausstellung (Künstlerhaus);1885;Baisch, Hermann;Munich
326;p_36;e_18;36;Baisch, Hermann;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Baisch, Hermann;no value
327;p_36;e_19;36;Baisch, Hermann;19;18. Jahresausstellung (Künstlerhaus);1889;Baisch, Hermann;Karlsruhe
328;p_36;e_20;36;Baisch, Hermann;20;19. Jahresausstellung (Künstlerhaus);1890;Baisch, Hermann;Karlsruhe
329;p_36;e_21;36;Baisch, Hermann;21;20. Jahresausstellung (Künstlerhaus);1891;Baisch, Hermann;Karlsruhe
330;p_36;e_22;36;Baisch, Hermann;22;21. Jahresausstellung (Künstlerhaus);1892;Baisch, Hermann;Karlsruhe
331;p_36;e_23;36;Baisch, Hermann;23;22. Jahresausstellung (Künstlerhaus);1893;Baisch, Hermann;Düsseldorf
332;p_36;e_26;36;Baisch, Hermann;26;25. Jahresausstellung (Künstlerhaus);1897;Baisch, Hermann;Karlsruhe
333;p_37;e_8;37;Baisch, Otto;8;8. Große Jahresausstellung (Künstlerhaus);1877;Baisch, Otto;Munich
334;p_38;e_11;38;Bakalowitz, W?adys?aw;11;11. Jahresausstellung (Künstlerhaus);1880;Bakalovicz, Laidslaus;Paris
335;p_38;e_2;38;Bakalowitz, W?adys?aw;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Bakalowitz, W?adys?aw;Paris
336;p_39;e_10;39;Baldus, Édouard;10;10. Große Jahresausstellung (Künstlerhaus);1879;Baldus, Édouard;Vienna
337;p_40;e_28;40;Balla-Feldscharek, Dora;28;26. Jahresausstellung (Künstlerhaus);1899;Balla-Feldscharek, Dora;Vienna
338;p_41;e_24;41;Ballarini, Enea;24;23. Jahresausstellung (Künstlerhaus);1895;Ballarini, Enea;trieste
339;p_41;e_25;41;Ballarini, Enea;25;24. Jahresausstellung (Künstlerhaus);1896;Ballarini, Enea;trieste
340;p_42;e_1;42;Ballin, Auguste Charles Alfred;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Ballin, A. C. A.;Paris
341;p_43;e_23;43;Balló, Eduard;23;22. Jahresausstellung (Künstlerhaus);1893;Balló, Eduard;Rome
342;p_44;e_13;44;Balta, Ferry;13;13. Jahresausstellung (Künstlerhaus);1883;Balta, Ferry;Paris
343;p_45;e_24;45;Bamberger, Gustav;24;23. Jahresausstellung (Künstlerhaus);1895;Bamberger, Gustav;Vienna
344;p_45;e_25;45;Bamberger, Gustav;25;24. Jahresausstellung (Künstlerhaus);1896;Bamberger, Gustav;Vienna
345;p_45;e_27;45;Bamberger, Gustav;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Bamberger, Gustav;Vienna
346;p_45;e_29;45;Bamberger, Gustav;29;27. Jahresausstellung (Künstlerhaus);1900;Bamberger, Gustav;Vienna
347;p_46;e_24;46;Bance, Albert;24;23. Jahresausstellung (Künstlerhaus);1895;Bance, Albert;Paris
348;p_47;e_18;47;Bank, Heinrich;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bank, Heinrich;no value
349;p_48;e_1;48;Banko, Ignaz;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Banko, Ignaz;no value
350;p_49;e_18;49;Bantzer, Carl Noah;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bantzer, Carl Noah;no value
351;p_156;e_7;156;Bara, Leopold;7;7. Große Jahresausstellung (Künstlerhaus);1876;Bara, Leopold;Vienna
352;p_156;e_16;156;Bara, Leopold;16;16. Jahresausstellung (Künstlerhaus);1886;Bara, Leopold;Vienna
353;p_156;e_22;156;Bara, Leopold;22;21. Jahresausstellung (Künstlerhaus);1892;Bara, Leopold;Vienna
354;p_156;e_23;156;Bara, Leopold;23;22. Jahresausstellung (Künstlerhaus);1893;Bara, Leopold;Vienna
355;p_156;e_24;156;Bara, Leopold;24;23. Jahresausstellung (Künstlerhaus);1895;Bara, Leopold;Vienna
356;p_156;e_25;156;Bara, Leopold;25;24. Jahresausstellung (Künstlerhaus);1896;Bara, Leopold;Vienna
357;p_156;e_26;156;Bara, Leopold;26;25. Jahresausstellung (Künstlerhaus);1897;Bara, Leopold;Vienna
358;p_156;e_27;156;Bara, Leopold;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Bara, Leopold;Vienna
359;p_156;e_28;156;Bara, Leopold;28;26. Jahresausstellung (Künstlerhaus);1899;Bara, Leopold;Vienna
360;p_157;e_11;157;Baracz, Thadäus;11;11. Jahresausstellung (Künstlerhaus);1880;Baracz, Thadäus;Lviv
361;p_158;e_9;158;Barbarini, Gustav;9;9. Große Jahresausstellung (Künstlerhaus);1878;Barbarini, Gustav;Vienna
362;p_158;e_20;158;Barbarini, Gustav;20;19. Jahresausstellung (Künstlerhaus);1890;Barbarini, Gustav;Vienna
363;p_159;e_18;159;Barbella, Constantin Cavalliere;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Barbella, Constantin Cavalliere;no value
364;p_160;e_24;160;Barbudo-Sanchez, Salvador;24;23. Jahresausstellung (Künstlerhaus);1895;Barbudo-Sanchez, Salvador;Rome
365;p_161;e_18;161;Bareglia, Donato;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bareglia, Donato;no value
366;p_162;e_15;162;Barison, Giuseppe;15;15. Jahresausstellung (Künstlerhaus);1885;Barison, Giuseppe;Vienna
367;p_162;e_16;162;Barison, Giuseppe;16;16. Jahresausstellung (Künstlerhaus);1886;Barison, Giuseppe;Venice
368;p_162;e_18;162;Barison, Giuseppe;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Barison, Giuseppe;no value
369;p_162;e_20;162;Barison, Giuseppe;20;19. Jahresausstellung (Künstlerhaus);1890;Barison, Giuseppe;trieste
370;p_162;e_23;162;Barison, Giuseppe;23;22. Jahresausstellung (Künstlerhaus);1893;Barison, Giuseppe;trieste
371;p_162;e_24;162;Barison, Giuseppe;24;23. Jahresausstellung (Künstlerhaus);1895;Barison, Giuseppe;trieste
372;p_162;e_25;162;Barison, Giuseppe;25;24. Jahresausstellung (Künstlerhaus);1896;Barison, Giuseppe;trieste
373;p_163;e_18;163;Barnes, Robert;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Barnes, Robert;no value
374;p_164;e_18;164;Bartels, Hans von;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bartels, Hans von;no value
375;p_164;e_19;164;Bartels, Hans von;19;18. Jahresausstellung (Künstlerhaus);1889;Bartels, Hans von;Munich
376;p_164;e_21;164;Bartels, Hans von;21;20. Jahresausstellung (Künstlerhaus);1891;Bartels, Hans von;Munich
377;p_164;e_23;164;Bartels, Hans von;23;22. Jahresausstellung (Künstlerhaus);1893;Bartels, Hans von;Munich
378;p_164;e_25;164;Bartels, Hans von;25;24. Jahresausstellung (Künstlerhaus);1896;Bartels, Hans von;Munich
379;p_165;e_4;165;Barth;4;4. Große Jahresausstellung (Künstlerhaus);1872;Barth;Munich
380;p_166;e_22;166;Barthel, Paul;22;21. Jahresausstellung (Künstlerhaus);1892;Barthel, Paul;Berlin
381;p_167;e_1;167;Barthelmees, Nikolaus;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Barthelmees, Nikolaus;no value
382;p_167;e_7;167;Barthelmees, Nikolaus;7;7. Große Jahresausstellung (Künstlerhaus);1876;Barthelmees, Nikolaus;Düsseldorf
383;p_167;e_10;167;Barthelmees, Nikolaus;10;10. Große Jahresausstellung (Künstlerhaus);1879;Barthelmees, Nikolaus;Düsseldorf
384;p_169;e_22;169;Bartoschek, Carl Josef;22;21. Jahresausstellung (Künstlerhaus);1892;Bartoschek, Carl Josef;Düsseldorf
385;p_170;e_23;170;Barucci, Pietro;23;22. Jahresausstellung (Künstlerhaus);1893;Barucci, Pietro;Rome
386;p_171;e_3;171;Barzaghi, Franz;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Barzaghi, Franz;Milan
387;p_172;e_22;172;Basedow, Heinrich;22;21. Jahresausstellung (Künstlerhaus);1892;Basedow, Heinrich;Karlsruhe
388;p_50;e_21;50;Bassler, Friedrich;21;20. Jahresausstellung (Künstlerhaus);1891;Bassler, Friedrich;Vienna
389;p_50;e_22;50;Bassler, Friedrich;22;21. Jahresausstellung (Künstlerhaus);1892;Bassler, Friedrich;Vienna
390;p_804;e_28;804;Fichard, Max von;28;26. Jahresausstellung (Künstlerhaus);1899;Fichard, Max von;Belgirate
391;p_51;e_28;51;Bastert, Nicolaas;28;26. Jahresausstellung (Künstlerhaus);1899;Bastert, Nicolaas;Amsterdam
392;p_51;e_29;51;Bastert, Nicolaas;29;27. Jahresausstellung (Künstlerhaus);1900;Bastert, Nicolaas;Amsterdam
393;p_52;e_27;52;Battaglia, Alessandro;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Battaglia, Alessandro;Rome
394;p_52;e_28;52;Battaglia, Alessandro;28;26. Jahresausstellung (Künstlerhaus);1899;Battaglia, Alessandro;Rome
395;p_53;e_5;53;Bauck, Jeanne;5;5. Große Jahresausstellung (Künstlerhaus);1874;Bauck, J.;Munich
396;p_54;e_18;54;Bauer, Franz;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bauer, Franz;no value
397;p_55;e_9;55;Bauer, Josef;9;9. Große Jahresausstellung (Künstlerhaus);1878;Bauer, Josef;Vienna
398;p_55;e_11;55;Bauer, Josef;11;11. Jahresausstellung (Künstlerhaus);1880;Bauer, Josef;Vienna
399;p_56;e_13;56;Bauernfeind, Gustav;13;13. Jahresausstellung (Künstlerhaus);1883;Bauernfeind, Gustav;Munich
400;p_56;e_18;56;Bauernfeind, Gustav;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Bauernfeind, Gustav;no value
